Longitude,Latitude,Heading,Speed,xAcc,yAcc,zAcc,AngularVelocityX,AngularVelocityY,AngularVelocityZ,FailSafeLocStatus,GeoFenceJudgeStatus,GeoFenceJudgeType,PathId,LinkId,LaneId,PathOffset,PositionTimeStamp,PositionAge
492,120.6444257,31.41922172,-61.47493744,12.77210045,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5448733000,0
493,120.6444198,31.41922457,-61.39308929,12.74866676,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5448782000,0
494,120.6444138,31.41922734,-61.30099106,12.73065281,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5448833000,0
495,120.644408,31.4192301,-61.20087814,12.71524906,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5448883000,0
496,120.6444019,31.41923304,-61.09548187,12.70381165,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5448933000,0
497,120.6443958,31.41923589,-60.98265076,12.69404793,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5448983000,0
498,120.6443899,31.41923874,-60.86528015,12.68590069,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449033000,0
499,120.6443838,31.41924159,-60.75374985,12.67365646,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449083000,0
500,120.6443781,31.41924444,-60.6445694,12.66439915,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449133000,0
501,120.6443723,31.4192472,-60.53928757,12.66364384,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449182000,0
502,120.6443664,31.41925005,-60.42676926,12.66575623,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449233000,0
503,120.6443606,31.4192529,-60.31697845,12.66936302,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449283000,0
504,120.6443548,31.41925567,-60.20735168,12.67567158,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449333000,0
505,120.6443491,31.41925852,-60.0999527,12.68873024,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449383000,0
506,120.6443434,31.41926128,-60.00140762,12.70179844,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449433000,0
507,120.6443379,31.41926405,-59.90872192,12.71792984,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449482000,0
508,120.6443317,31.41926707,-59.8183136,12.74181175,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449533000,0
509,120.6443258,31.41927,-59.74210358,12.76140881,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449583000,0
510,120.6443199,31.41927294,-59.68545151,12.79064369,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449633000,0
511,120.644314,31.41927587,-59.63441849,12.82143593,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449683000,0
512,120.644307,31.41927939,-59.58294296,12.85591602,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449743000,0
513,120.6443023,31.41928174,-59.55316925,12.88169003,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449783000,0
514,120.6442965,31.41928467,-59.5165863,12.89431667,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449833000,0
515,120.6442893,31.41928827,-59.4726181,12.92924881,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449895000,0
516,120.6442847,31.41929054,-59.45286179,12.9522419,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449933000,0
517,120.6442775,31.41929423,-59.42470551,12.98592949,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5449994000,0
518,120.6442719,31.41929707,-59.40145111,13.01287651,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450043000,0
519,120.6442662,31.41930001,-59.37759399,13.04081535,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450093000,0
520,120.6442604,31.41930303,-59.35240173,13.07109928,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450143000,0
521,120.6442545,31.41930596,-59.32141876,13.10051346,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450193000,0
522,120.6442498,31.41930847,-59.29405975,13.12263489,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450233000,0
523,120.6442426,31.41931208,-59.25654984,13.15974808,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450293000,0
524,120.6442365,31.41931526,-59.22708893,13.18555641,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450344000,0
525,120.6442305,31.41931836,-59.19524002,13.20788288,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450394000,0
526,120.6442248,31.41932138,-59.16648865,13.23328018,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450443000,0
527,120.6442188,31.4193244,-59.14224243,13.25719833,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450493000,0
528,120.6442138,31.419327,-59.12017441,13.27848721,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450533000,0
529,120.6442063,31.41933085,-59.08876038,13.31087494,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450593000,0
530,120.6442002,31.41933404,-59.06837082,13.34107685,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450643000,0
531,120.644194,31.41933722,-59.05381775,13.36603642,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450693000,0
532,120.644188,31.41934033,-59.03958893,13.388484,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450743000,0
533,120.6441818,31.41934351,-59.02825165,13.41512585,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450793000,0
534,120.6441758,31.41934661,-59.01682281,13.43757915,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450843000,0
535,120.6441697,31.4193498,-59.00691986,13.4586277,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450893000,0
536,120.6441633,31.41935298,-59.00159454,13.47974873,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450943000,0
537,120.6441572,31.41935617,-59.0008049,13.49921417,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5450993000,0
538,120.6441512,31.41935927,-59.00320435,13.51518154,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451043000,0
539,120.6441452,31.41936237,-59.00443649,13.52655983,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451093000,0
540,120.6441391,31.41936547,-59.00701141,13.54959774,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451143000,0
541,120.644133,31.41936866,-59.00935364,13.57155895,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451193000,0
542,120.6441266,31.41937193,-59.00859451,13.59439945,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451244000,0
543,120.6441206,31.41937503,-59.00927734,13.61891651,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451293000,0
544,120.6441143,31.4193783,-59.00968552,13.64073563,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451343000,0
545,120.6441081,31.41938148,-59.0126152,13.66023159,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451393000,0
546,120.644102,31.41938467,-59.02394867,13.678298,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451443000,0
547,120.6440958,31.41938785,-59.04027939,13.69782257,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451493000,0
548,120.6440894,31.4193912,-59.05423355,13.71909237,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451543000,0
549,120.6440831,31.41939447,-59.06649399,13.74061584,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451593000,0
550,120.6440767,31.41939774,-59.07369232,13.7723875,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451643000,0
551,120.6440703,31.41940109,-59.07815933,13.79913235,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451694000,0
552,120.6440642,31.4194042,-59.08105469,13.8239069,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451743000,0
553,120.644058,31.41940746,-59.07998657,13.85034657,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451793000,0
554,120.6440517,31.41941065,-59.07581329,13.8633461,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451843000,0
555,120.6440454,31.41941392,-59.06933975,13.89239502,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451893000,0
556,120.6440388,31.41941727,-59.06061554,13.93043232,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451943000,0
557,120.6440324,31.41942054,-59.04766464,13.97545242,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5451994000,0
558,120.6440261,31.41942381,-59.03057098,14.02025127,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452043000,0
559,120.6440197,31.41942708,-59.00795746,14.06471729,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452093000,0
560,120.6440134,31.41943035,-58.98054123,14.10639954,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452143000,0
561,120.6440071,31.41943362,-58.94440079,14.14601707,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452193000,0
562,120.6440007,31.4194368,-58.90773773,14.18587112,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452243000,0
563,120.6439941,31.41944024,-58.86724091,14.2299614,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452295000,0
564,120.6439877,31.41944351,-58.83016205,14.26728249,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452343000,0
565,120.6439812,31.41944694,-58.79335022,14.30915546,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452393000,0
566,120.6439749,31.41945013,-58.75723267,14.34912682,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452443000,0
567,120.6439685,31.41945348,-58.72359085,14.38807964,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452493000,0
568,120.6439621,31.41945683,-58.69046021,14.42803669,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452543000,0
569,120.6439555,31.41946027,-58.65573502,14.46584129,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452594000,0
570,120.6439491,31.41946362,-58.6236496,14.50411129,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452643000,0
571,120.6439425,31.41946706,-58.59131622,14.54223537,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452693000,0
572,120.6439358,31.41947058,-58.55622864,14.58187199,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452743000,0
573,120.6439292,31.41947402,-58.52423096,14.6178875,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452793000,0
574,120.6439214,31.41947812,-58.49065018,14.65586662,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452853000,0
575,120.6439161,31.41948089,-58.47118378,14.68657017,0,0,0,0,0,0,2,0,0,0,106639410,4,0,5452893000,0
576,120.6439078,31.41948525,-58.44897461,14.73300076,0,0,0,0,0,0,2,0,0,0,0,0,0,5452953000,0
577,120.6439025,31.41948801,-58.43064499,14.7658453,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5452993000,0
578,120.6438943,31.41949229,-58.39939117,14.81733704,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453053000,0
579,120.643889,31.41949514,-58.37873077,14.84913254,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453093000,0
580,120.6438809,31.41949941,-58.34745407,14.9002943,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453153000,0
581,120.6438742,31.41950293,-58.31497574,14.93761635,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453203000,0
582,120.6438675,31.41950645,-58.2810936,14.97046185,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453253000,0
583,120.6438608,31.41951006,-58.25127792,15.00469875,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453303000,0
584,120.6438539,31.41951375,-58.21806335,15.03897858,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453354000,0
585,120.6438474,31.41951727,-58.19459152,15.0746088,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453403000,0
586,120.6438409,31.41952079,-58.17720413,15.1101284,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453453000,0
587,120.6438355,31.41952364,-58.16139984,15.1377697,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453493000,0
588,120.6438269,31.41952816,-58.13566208,15.18650246,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453553000,0
589,120.6438201,31.41953194,-58.116436,15.22606468,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453603000,0
590,120.643813,31.41953571,-58.09483719,15.26025677,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453653000,0
591,120.6438062,31.4195394,-58.07863617,15.29249573,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453703000,0
592,120.6437992,31.41954308,-58.06232834,15.32651615,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453753000,0
593,120.6437923,31.41954677,-58.0439415,15.36194134,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453803000,0
594,120.6437854,31.41955046,-58.03076553,15.39679623,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453853000,0
595,120.6437786,31.41955415,-58.01773453,15.43206882,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453903000,0
596,120.6437719,31.41955775,-58.0014801,15.46819592,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5453953000,0
597,120.6437651,31.41956136,-57.98465347,15.50244904,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454003000,0
598,120.6437584,31.41956504,-57.96466064,15.53602791,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454053000,0
599,120.6437515,31.41956873,-57.9431572,15.568717,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454103000,0
600,120.6437446,31.4195725,-57.92482376,15.60186863,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454153000,0
601,120.6437376,31.41957628,-57.90996933,15.63460922,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454203000,0
602,120.6437303,31.41958022,-57.90198135,15.67311287,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454253000,0
603,120.6437232,31.41958407,-57.90345001,15.70470428,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454303000,0
604,120.6437158,31.41958801,-57.91100311,15.73715496,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454353000,0
605,120.6437087,31.41959187,-57.92595291,15.77670288,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454403000,0
606,120.6437016,31.41959572,-57.93986511,15.81097794,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454453000,0
607,120.6436945,31.41959958,-57.95320511,15.84476185,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454503000,0
608,120.6436871,31.41960352,-57.96777725,15.87738132,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454553000,0
609,120.6436799,31.41960737,-57.98106766,15.90495396,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454603000,0
610,120.6436729,31.41961114,-57.99066544,15.93143559,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454653000,0
611,120.6436658,31.41961492,-58.00044632,15.96054554,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454703000,0
612,120.6436587,31.41961877,-58.0129509,15.98541164,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454753000,0
613,120.6436515,31.41962263,-58.02486038,16.00873756,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454803000,0
614,120.6436443,31.41962648,-58.03820801,16.03228188,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454853000,0
615,120.6436372,31.41963034,-58.05316544,16.05188179,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454903000,0
616,120.6436301,31.41963411,-58.06943893,16.07120895,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5454953000,0
617,120.6436231,31.41963797,-58.08454895,16.09065628,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455003000,0
618,120.6436161,31.41964174,-58.09292984,16.11322784,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455053000,0
619,120.6436088,31.41964559,-58.09140778,16.14717293,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455103000,0
620,120.6436011,31.4196497,-58.08491516,16.17161751,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455153000,0
621,120.6435936,31.41965372,-58.07198715,16.19651604,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455203000,0
622,120.643586,31.41965783,-58.05669022,16.22421646,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455254000,0
623,120.6435787,31.41966177,-58.04286575,16.24409485,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455303000,0
624,120.6435713,31.41966571,-58.0268898,16.271101,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455353000,0
625,120.643564,31.41966965,-58.01678467,16.28893089,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455403000,0
626,120.6435567,31.41967359,-58.00864792,16.30406761,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455453000,0
627,120.6435494,31.41967753,-58.00309753,16.32221031,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455503000,0
628,120.6435419,31.41968147,-57.99872589,16.34105682,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455553000,0
629,120.6435346,31.41968541,-57.99231339,16.36144066,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455603000,0
630,120.6435275,31.41968918,-57.98500824,16.38404846,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455653000,0
631,120.6435202,31.41969304,-57.97768021,16.40572548,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455703000,0
632,120.643513,31.41969698,-57.96599197,16.41956902,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455753000,0
633,120.6435056,31.41970091,-57.95668793,16.43815613,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455803000,0
634,120.6434982,31.41970485,-57.94303513,16.45631599,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455853000,0
635,120.6434892,31.41970963,-57.920681,16.47831535,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455913000,0
636,120.6434833,31.4197129,-57.90581512,16.49122429,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5455953000,0
637,120.6434744,31.41971768,-57.88866043,16.50317192,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456013000,0
638,120.6434686,31.41972078,-57.87628174,16.51167297,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456053000,0
639,120.6434599,31.41972556,-57.86184692,16.51735687,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456113000,0
640,120.6434541,31.41972866,-57.85471344,16.51851845,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456153000,0
641,120.6434452,31.41973352,-57.84755707,16.52868652,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456214000,0
642,120.6434392,31.41973671,-57.84295654,16.53917313,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456253000,0
643,120.6434317,31.41974073,-57.83765411,16.54996872,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456303000,0
644,120.643424,31.41974484,-57.82925415,16.57074738,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456353000,0
645,120.6434164,31.41974894,-57.81778336,16.58019829,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456403000,0
646,120.6434073,31.41975389,-57.80853653,16.59214783,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456463000,0
647,120.6433997,31.419758,-57.79827118,16.60472298,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456513000,0
648,120.6433936,31.41976135,-57.78791046,16.6120224,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456553000,0
649,120.6433848,31.41976613,-57.77036285,16.6176815,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456613000,0
650,120.6433777,31.41977007,-57.75538635,16.62362289,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456663000,0
651,120.6433703,31.41977401,-57.74226379,16.6260128,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456713000,0
652,120.643363,31.41977803,-57.72674179,16.63053703,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456763000,0
653,120.6433555,31.41978205,-57.71326065,16.63309097,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456813000,0
654,120.6433481,31.41978616,-57.7000351,16.63316917,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456863000,0
655,120.6433406,31.41979018,-57.68512726,16.63821793,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456913000,0
656,120.6433331,31.41979429,-57.67467117,16.63973618,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5456963000,0
657,120.6433257,31.41979831,-57.66453171,16.6398201,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457013000,0
658,120.6433184,31.41980225,-57.65720367,16.64562607,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457063000,0
659,120.6433108,31.41980636,-57.6496582,16.64416313,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457113000,0
660,120.6433031,31.41981063,-57.63751602,16.64620018,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457163000,0
661,120.6432956,31.41981466,-57.62605667,16.64663315,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457213000,0
662,120.643288,31.41981876,-57.61089325,16.64434433,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457263000,0
663,120.6432806,31.41982279,-57.58734131,16.64506531,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457313000,0
664,120.6432732,31.41982689,-57.56900024,16.64553261,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457363000,0
665,120.6432658,31.41983092,-57.549366,16.64028931,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457413000,0
666,120.6432584,31.41983494,-57.52875137,16.64245033,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457463000,0
667,120.6432509,31.41983905,-57.50788498,16.6413269,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457513000,0
668,120.6432433,31.41984324,-57.48278046,16.6337986,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457563000,0
669,120.6432359,31.41984726,-57.46010971,16.63519669,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457613000,0
670,120.6432285,31.41985137,-57.43308258,16.63169289,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457665000,0
671,120.6432214,31.41985523,-57.41516113,16.63272285,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457713000,0
672,120.6432141,31.41985933,-57.39622498,16.63196945,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457763000,0
673,120.6432067,31.41986336,-57.37356186,16.63128662,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457813000,0
674,120.6431992,31.41986746,-57.35069656,16.63398361,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457863000,0
675,120.6431918,31.41987157,-57.32901001,16.63068008,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457913000,0
676,120.6431842,31.41987568,-57.30687714,16.62969398,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5457963000,0
677,120.6431768,31.4198797,-57.283638,16.63150406,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458013000,0
678,120.6431696,31.41988364,-57.2663002,16.62678528,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458063000,0
679,120.6431623,31.41988766,-57.24364471,16.62382507,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458113000,0
680,120.6431551,31.41989169,-57.22299576,16.62463951,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458163000,0
681,120.6431478,31.41989571,-57.20460129,16.62071609,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458213000,0
682,120.6431407,31.41989965,-57.18159866,16.61506271,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458263000,0
683,120.6431333,31.41990367,-57.16226959,16.61437416,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458313000,0
684,120.643126,31.41990786,-57.1386261,16.60824776,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458363000,0
685,120.6431185,31.41991206,-57.11656189,16.60222244,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458413000,0
686,120.6431107,31.41991633,-57.09348297,16.59417534,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458463000,0
687,120.6431031,31.4199206,-57.07459259,16.58294868,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458513000,0
688,120.6430954,31.41992496,-57.0563736,16.58302116,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458563000,0
689,120.6430878,31.41992915,-57.03900909,16.57365227,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458613000,0
690,120.6430802,31.41993335,-57.01888657,16.56438446,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458663000,0
691,120.6430729,31.41993745,-56.9999733,16.55924988,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458713000,0
692,120.6430655,31.41994156,-56.97705078,16.54583168,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458763000,0
693,120.6430585,31.4199455,-56.95148849,16.53485107,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458813000,0
694,120.643052,31.41994919,-56.92652893,16.51600075,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458863000,0
695,120.6430447,31.41995321,-56.90380859,16.49782372,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458913000,0
696,120.6430372,31.4199574,-56.88129044,16.48304176,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5458963000,0
697,120.6430298,31.41996159,-56.8611412,16.46241188,0,0,0,0,0,0,2,0,0,0,106631848,4,0,5459013000,0
698,120.6430224,31.4199657,-56.84670258,16.43788528,0,0,0,0,0,0,2,0,0,0,0,0,0,5459063000,0
699,120.6430152,31.41996972,-56.83277512,16.42504311,0,0,0,0,0,0,2,0,0,0,106632289,4,0,5459113000,0
700,120.643008,31.41997375,-56.82792664,16.40670776,0,0,0,0,0,0,2,0,0,0,106632289,4,0,5459163000,0
701,120.6430008,31.41997777,-56.82222366,16.39254951,0,0,0,0,0,0,2,0,0,0,106632289,4,0,5459213000,0
702,120.6429936,31.41998188,-56.8195076,16.37962723,0,0,0,0,0,0,2,0,0,0,106632556,4,0,5459263000,0
703,120.6429863,31.41998598,-56.81385422,16.35527229,0,0,0,0,0,0,2,0,0,0,106632556,4,0,5459313000,0
704,120.6429789,31.41999009,-56.8069458,16.34122467,0,0,0,0,0,0,2,0,0,0,106632556,4,0,5459363000,0
705,120.6429717,31.4199942,-56.80655289,16.32936096,0,0,0,0,0,0,2,0,0,0,106632556,4,0,5459413000,0
706,120.6429627,31.41999923,-56.80781174,16.3166008,0,0,0,0,0,0,2,0,0,0,106632556,4,0,5459475000,0
707,120.642957,31.42000241,-56.80584335,16.31543541,0,0,0,0,0,0,2,0,0,0,106632556,4,0,5459513000,0
708,120.6429493,31.42000677,-56.8041153,16.30238342,0,0,0,0,0,0,2,0,0,0,106632556,4,0,5459563000,0
709,120.6429421,31.42001088,-56.79678726,16.29229355,0,0,0,0,0,0,2,0,0,0,106632556,4,0,5459613000,0
710,120.642935,31.42001482,-56.79297256,16.28594589,0,0,0,0,0,0,2,0,0,0,106632556,4,0,5459663000,0
711,120.6429281,31.42001876,-56.78882599,16.27433968,0,0,0,0,0,0,2,0,0,0,106632556,4,0,5459713000,0
712,120.6429199,31.42002345,-56.783535,16.26232338,0,0,0,0,0,0,2,0,0,0,106632556,4,0,5459773000,0
713,120.6429126,31.42002756,-56.7769928,16.25688171,0,0,0,0,0,0,2,0,0,0,106631875,4,0,5459823000,0
714,120.6429053,31.42003175,-56.77480316,16.25841904,0,0,0,0,0,0,2,0,0,0,106631875,4,0,5459873000,0
715,120.6428993,31.4200351,-56.7750473,16.26037407,0,0,0,0,0,0,2,0,0,0,106631875,4,0,5459913000,0
